mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
34,Str_g_8866,CC(C)c1nc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c2[nH]1,-2.9456449,2.2606475,1.3843535,0.0001286,0.0102754,0.0335807,0.0061181,0.0057607,-4.8251867,1.75e-05,0.1033095,77.6421,1.6361939,13.990651,0.1312841,0.9374906,0.2186932,0.0624652,0.073408,0.0997838,0.0158171,0.0617704,0.1031227,0.4619965,8.025715,0.7446089,0.0263913,0.8603248,0.9892104,0.920957,0.9904614,0.2847762,0.1774728,0.753489,0.0050031,0.1664775,0.9737132,0.3674815,4.769971,4.6285834,4.766882,0.0029563,0.0051305,0.8344674,0.949824,0.3064536,0.0212618,0.8403254,0.7189637,0.0171198,0.02538,0.3712612,0.8540439,[1*][H]>>[1*]C(C)C,[1*][H],[1*]C(C)C,left,3.2489367
35,Str_g_8866,CC(C)c1nc(Sc2c([N+](=O)[O-])ncn2C)c2[nH]cnc2n1,-3.0658875,1.9741436,1.1262046,0.0001241,0.1869658,0.1005937,0.0089348,0.0101426,-4.877997,7e-06,0.1438458,81.22816,1.3624899,9.508721,0.4247082,0.8787229,0.3704871,0.0786214,0.1521757,0.2538004,0.0294586,0.0902865,0.4118548,0.40595,9.103172,0.748847,0.0213875,0.8885642,0.9821812,0.9358906,0.9906381,0.317102,0.2323052,0.2210636,0.0064174,0.1376911,0.9510136,0.5760921,4.7489743,5.0217023,4.6697974,0.002702,0.0048861,0.9299817,0.9704898,0.2033275,0.0351731,0.8481474,0.7463814,0.0157334,0.0362893,0.531379,0.9067611,[1*][H]>>[1*]C(C)C,[1*][H],[1*]C(C)C,left,3.2710361
36,Str_g_8903,CCc1nc([N+](=O)[O-])c(Sc2ncnc3nc[nH]c23)n1C,-2.5521255,1.7481744,0.6987686,0.0001262,0.2956042,0.0144532,0.003861,0.0035388,-4.8356357,5.1e-06,0.0382612,78.09085,1.1019198,15.845029,0.0458788,0.9254425,0.0420681,0.0863871,0.0139732,0.7696568,0.0086162,0.0781156,0.150976,0.4021818,8.989925,0.7880729,0.0247664,0.8552368,0.9816149,0.9168267,0.9802119,0.65547,0.410975,0.0746748,0.0039178,0.2421184,0.942727,0.4591068,4.7232165,4.695735,4.3107734,0.0017765,0.0041152,0.8526924,0.9616315,0.0945676,0.0113136,0.7558145,0.6340128,0.0127628,0.0194403,0.3008939,0.814253,[1*][H]>>[1*]CC,[1*][H],[1*]CC,left,3.2826655
37,Str_g_8903,CCc1nc(Sc2c([N+](=O)[O-])ncn2C)c2[nH]cnc2n1,-2.6094193,1.6951714,0.7278158,0.0001319,0.5047568,0.0204299,0.0075588,0.0068648,-4.860349,5e-06,0.0617201,65.938156,1.303326,21.315062,0.0946374,0.8843266,0.1362229,0.0643316,0.0392891,0.3969696,0.0131035,0.081024,0.2121224,0.2520225,10.726575,0.7903591,0.0137409,0.8850885,0.9796742,0.8731719,0.9725074,0.3174397,0.3082642,0.0855541,0.00448,0.3065917,0.9477721,0.3881796,4.7165203,4.5405064,4.2834053,0.0022319,0.0050857,0.8854234,0.9612229,0.0946212,0.019974,0.8414261,0.7139492,0.0192104,0.0322332,0.3491195,0.8869717,[1*][H]>>[1*]CC,[1*][H],[1*]CC,left,3.2698825
38,Str_g_8903,CCc1nc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c2[nH]1,-2.5912414,1.9123322,0.8556487,0.0001318,0.0328796,0.0176203,0.0063736,0.0055382,-4.824388,1.51e-05,0.0739531,58.649075,1.4330071,27.17747,0.0511287,0.9444341,0.0943855,0.0526282,0.0280689,0.2059817,0.0058602,0.0679284,0.0567733,0.2625965,8.264586,0.762801,0.0205635,0.8685988,0.9862797,0.8824649,0.9708561,0.3766465,0.220633,0.5218906,0.0039888,0.2513911,0.96542,0.1968134,4.770137,4.173227,4.3120866,0.0029294,0.0070341,0.6726634,0.9310791,0.1395349,0.0143453,0.8516448,0.6605156,0.0167083,0.0169574,0.2709542,0.8131216,[1*][H]>>[1*]CC,[1*][H],[1*]CC,left,3.2237889
39,Str_g_8903,CCCn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.737907,1.9231726,0.9840252,0.0003345,0.0530984,0.0101954,0.0080653,0.0158362,-4.7081733,8e-06,0.0473837,54.06852,1.1434444,41.307762,0.1049761,0.4243216,0.1954452,0.0634477,0.0518551,0.6630014,0.025634,0.0606589,0.2596246,0.1403572,10.218682,0.7516524,0.0248597,0.8699155,0.9883838,0.9853069,0.9578995,0.2053904,0.6842186,0.1029807,0.0215062,0.5188128,0.8915204,0.5268206,4.760438,4.8179135,4.0702085,0.0025646,0.0033269,0.8567446,0.9829437,0.1174325,0.0969605,0.9054349,0.8556124,0.0544688,0.2776822,0.3804128,0.9193092,[1*][H]>>[1*]CC,[1*][H],[1*]CC,left,3.1676398
40,Str_g_8903,CCn1cnc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c21,-2.065344,1.494251,0.4241051,0.0005249,0.3546856,0.0188164,0.0045604,0.0036645,-4.7610407,2.12e-05,0.5104162,38.438755,1.2108548,58.90552,0.036466,0.9310974,0.0289173,0.0575886,0.0105877,0.5467999,0.0022266,0.0935031,0.0162084,0.0904631,9.987143,0.7443197,0.0103205,0.8786299,0.9868557,0.9375058,0.2120114,0.5997142,0.1487386,0.7354646,0.0080045,0.0824974,0.8416495,0.5492376,4.623532,4.626014,3.5786765,0.0038296,0.0045984,0.6588819,0.9676872,0.1106719,0.0217725,0.8040219,0.5384689,0.0363784,0.0169107,0.210491,0.5361518,[1*][H]>>[1*]CC,[1*][H],[1*]CC,left,3.2209422
41,Str_g_8998,O=[N+]([O-])c1ncn(CCO)c1Sc1ncnc2nc[nH]c12,-1.800108,0.7730102,-0.227471,0.0003145,0.0632903,0.0417965,0.0178553,0.0858681,-5.0707307,5.5e-06,0.4702052,24.780241,1.0027999,65.56176,0.0158479,0.6160112,0.0266485,0.0559225,0.0080037,0.7037177,0.0044449,0.0570594,0.0730514,0.0903316,6.8018255,0.8263293,0.0214159,0.8738205,0.9903311,0.9923517,0.9205767,0.0541329,0.5654014,0.1429396,0.0070872,0.5182616,0.8601501,0.3514076,4.441048,4.3958564,3.538716,0.0016278,0.003761,0.8057512,0.9784099,0.0863722,0.0200842,0.6011934,0.7628007,0.0566446,0.0677308,0.229949,0.9070797,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,3.2476198
42,Str_g_8998,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(CO)[nH]c12,-2.4258075,1.1280079,-0.0838025,0.0001851,0.0287198,0.0098027,0.0063845,0.0062972,-5.2636366,6.8e-06,0.215037,44.08464,1.1135759,44.6115,0.0225927,0.9277615,0.0274959,0.0500087,0.0102877,0.194044,0.0021117,0.0631042,0.0290943,0.1856275,5.2260036,0.837976,0.0126731,0.8507355,0.9894105,0.8496382,0.9369059,0.0416961,0.1972892,0.5687826,0.0033862,0.3944205,0.9585845,0.0217557,4.2977257,4.0092883,3.8518212,0.0026732,0.0093395,0.5967085,0.935081,0.1022728,0.0088195,0.4965034,0.6070746,0.0190232,0.0106112,0.2175816,0.8416889,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,3.3073164
43,Str_g_8998,Cn1c(CO)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.601653,0.8388819,-0.1098556,8.19e-05,0.3599428,0.0088291,0.0036917,0.0019188,-5.0452604,4e-06,0.1193618,64.47902,0.9785718,29.28489,0.0211441,0.9229296,0.0210337,0.0629889,0.0070444,0.6557195,0.0043191,0.0603318,0.0697479,0.3216046,4.6863637,0.8750418,0.01503,0.8350667,0.9863928,0.8538134,0.9755735,0.0947583,0.3041706,0.0858878,0.0033589,0.4199151,0.9367018,0.2579753,4.2780194,4.3879075,3.86385,0.001923,0.0048569,0.8154146,0.9590569,0.0683943,0.0072862,0.26299,0.5617147,0.0132328,0.0103357,0.2330664,0.8022892,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,3.3429338
44,Str_g_8998,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(CO)c12,-1.7083014,0.6276946,-0.4547208,0.000871,0.0379823,0.0325174,0.0060287,0.0151837,-5.184092,7.8e-06,0.695243,30.144835,1.0894606,65.97977,0.0113382,0.7738737,0.0178058,0.0534578,0.0065822,0.5867876,0.0012033,0.0919691,0.0116278,0.0712272,5.6236362,0.7640686,0.0050565,0.9319606,0.9910979,0.9673315,0.0818812,0.096092,0.2741785,0.7641822,0.0056812,0.1077082,0.8693753,0.3687136,4.280396,4.264152,2.9196706,0.0033585,0.0073458,0.3242116,0.9494973,0.1010445,0.0107925,0.4036162,0.3486851,0.024358,0.010708,0.1410794,0.5171954,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,3.3957745
45,Str_g_8998,Cn1cnc([N+](=O)[O-])c1Sc1nc(CO)nc2nc[nH]c12,-2.622552,0.7112046,-0.0928993,0.0001786,0.3904869,0.0106783,0.0066757,0.0082867,-5.2330914,4.4e-06,0.1741324,53.90787,1.1241575,35.605568,0.0364665,0.8828147,0.0410484,0.0596131,0.0180734,0.3572732,0.00735,0.0683487,0.1193047,0.221649,5.1809096,0.8767899,0.0096319,0.868623,0.9843204,0.8016681,0.9493889,0.0416757,0.1838119,0.0997361,0.0039938,0.5399152,0.9360355,0.1949425,4.3538284,4.2554665,3.9019115,0.0020881,0.0068784,0.8568851,0.959837,0.0778377,0.011203,0.4934246,0.6877004,0.0227119,0.0169937,0.274981,0.9012318,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,3.3793821
46,Str_g_8999,COCc1nc([N+](=O)[O-])c(Sc2ncnc3nc[nH]c23)n1C,-2.4821496,1.4070755,0.1606335,0.0002062,0.4813088,0.0120747,0.0069908,0.0059656,-4.910151,4.9e-06,0.0650982,67.0314,1.2630366,26.834112,0.022193,0.9730363,0.027108,0.0696511,0.0091972,0.2934973,0.0057686,0.0650439,0.0964261,0.421618,5.7630806,0.7722988,0.0207883,0.8500644,0.9845542,0.943225,0.9710628,0.1368969,0.1297482,0.0817834,0.0033844,0.1517257,0.9157105,0.349421,4.748889,4.5756364,4.304845,0.0008951,0.008996,0.8567389,0.9661965,0.0646414,0.0152689,0.6255699,0.6717232,0.0114186,0.0127308,0.25365,0.8432434,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,3.2865167
47,Str_g_8999,COCCn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.0901344,1.4074032,0.1390956,0.0002706,0.0670508,0.0150701,0.0117543,0.093372,-4.765669,7.1e-06,0.2723989,28.489758,1.3224576,60.316097,0.0172654,0.9083533,0.0373611,0.0607428,0.0131318,0.5324155,0.0067618,0.0643485,0.1097503,0.1723374,7.4070215,0.7015065,0.0211441,0.8749569,0.990036,0.9951072,0.9457306,0.0446421,0.4746356,0.1368748,0.0090741,0.3023222,0.8517228,0.3891062,4.58988,4.4771585,3.970121,0.0018846,0.0045785,0.8421379,0.9820901,0.1126865,0.1571767,0.8762989,0.8431845,0.0582922,0.1256824,0.281567,0.9043479,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,3.1682332
48,Str_g_8999,COCc1nc(Sc2c([N+](=O)[O-])ncn2C)c2[nH]cnc2n1,-2.5325537,1.3597496,0.2304242,0.0002634,0.6270803,0.0168035,0.0173729,0.0177125,-4.9785943,5e-06,0.1017561,55.73428,1.6009054,32.3833,0.0384768,0.9672957,0.0665135,0.0636007,0.0270625,0.1538945,0.0088193,0.0723388,0.1593013,0.2784302,6.2109604,0.7714105,0.0143226,0.8797936,0.9829156,0.8962443,0.9511514,0.051167,0.088111,0.096656,0.0038115,0.2219729,0.9261708,0.28964,4.7341375,4.3870287,4.265467,0.0011652,0.0106802,0.8879842,0.9667785,0.0653052,0.0282799,0.7407008,0.758095,0.0164923,0.0205309,0.3053128,0.8915805,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,3.2740149
49,Str_g_8999,COCn1cnc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c21,-1.7259696,1.2166781,-0.0019293,0.0017072,0.0967829,0.0207186,0.0171901,0.273439,-4.8296413,1.8e-05,0.6790888,30.91744,1.0904819,62.312428,0.0115977,0.9749509,0.0185799,0.0556744,0.0062755,0.3654782,0.0018248,0.0906643,0.0110014,0.0864975,7.0462656,0.6901446,0.0061262,0.9324025,0.9909916,0.9624779,0.1231132,0.1038395,0.1450183,0.7504736,0.0054054,0.1011792,0.8662522,0.4120884,4.6124473,4.3814616,3.392904,0.0032544,0.0084096,0.4062776,0.9637038,0.1230263,0.0286654,0.6918464,0.585644,0.0414257,0.0121089,0.1897132,0.6748801,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,3.3305675
50,Str_g_8999,COCc1nc2ncnc(Sc3c([N+](=O)[O-])ncn3C)c2[nH]1,-2.3948221,1.5856627,0.27719,0.0002324,0.1693705,0.0146839,0.0103456,0.0139151,-4.9600873,8.6e-06,0.1594717,46.33824,1.5298522,41.703518,0.0252182,0.9819071,0.0367257,0.0538827,0.0159871,0.134069,0.0025921,0.0637515,0.0382511,0.278007,5.9445534,0.7277397,0.0145774,0.8539984,0.988277,0.9132817,0.9527468,0.0562792,0.0879619,0.5706402,0.0034739,0.1811715,0.9526023,0.0907869,4.794957,4.14559,4.215068,0.0018021,0.0143135,0.6598716,0.943636,0.0731145,0.0165216,0.736865,0.6959714,0.014788,0.0116833,0.2375794,0.8224518,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,3.2341268
51,Str_g_9027,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(Cl)[nH]c12,-2.8534946,1.9369078,0.8808585,0.0001269,0.0011598,0.0147873,0.0057148,0.0018683,-4.9876957,3.3e-05,0.0335942,63.172306,2.0395463,26.876585,0.4024315,0.907137,0.5354113,0.052889,0.1358137,0.1109747,0.0137483,0.074924,0.125268,0.1900192,9.687488,0.7339146,0.011445,0.8357745,0.9881029,0.9755363,0.9727402,0.1427391,0.2075299,0.8269339,0.0338873,0.6000136,0.9691473,0.4005129,4.890752,5.129846,4.974842,0.0016087,0.0048196,0.7894228,0.9366838,0.1071504,0.0097432,0.512012,0.7233761,0.01935,0.0126609,0.2155939,0.802028,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,3.3345806
52,Str_g_9027,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(Cl)c12,-2.3287644,1.0512521,-0.7983612,0.0009557,0.0421353,0.0146976,0.0041223,0.0051826,-4.9192533,1.83e-05,0.2689582,42.028828,1.2639145,52.56368,0.0435054,0.8053869,0.0429968,0.0592803,0.0174991,0.6612666,0.0028854,0.0947807,0.0238346,0.0951127,9.173924,0.784645,0.0042597,0.9157815,0.9871365,0.9685187,0.1510503,0.4867529,0.1325435,0.7953288,0.0185875,0.1309819,0.859961,0.3983823,4.783429,4.6260657,3.7295349,0.0070109,0.0069814,0.5098413,0.9447315,0.1393974,0.0153886,0.8152502,0.6067024,0.0254244,0.0102579,0.3386406,0.5037267,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,3.5422383
53,Str_g_9027,Cn1c(Cl)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.0512552,1.9306136,0.7774613,0.0001182,0.0080898,0.0090996,0.0029188,0.0011384,-4.9094067,5.6e-06,0.0277432,85.73203,1.5529379,11.5287895,0.246068,0.8363815,0.1033939,0.0672443,0.0422212,0.7899572,0.0101408,0.0834303,0.2460016,0.2196982,9.397336,0.6328024,0.0164189,0.8402911,0.9827596,0.9836493,0.979499,0.1653609,0.4641892,0.1526977,0.0238084,0.6577341,0.9574787,0.6033718,4.916194,5.5823846,4.7737226,0.0012455,0.0035494,0.9114159,0.9646921,0.0687176,0.0102511,0.3926906,0.6554703,0.0125529,0.0147817,0.235844,0.7647643,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,3.3731001
54,Str_g_9027,Cn1cnc([N+](=O)[O-])c1Sc1nc(Cl)nc2nc[nH]c12,-3.1204977,1.899925,0.7868512,9.85e-05,0.0054067,0.0153272,0.0053136,0.0027521,-4.950147,6.2e-06,0.0361444,73.26799,2.2891896,19.463083,0.8299776,0.7390798,0.7417796,0.0644611,0.3574398,0.1991072,0.0182343,0.0795968,0.5129304,0.1897394,11.286584,0.7265927,0.0112676,0.8648952,0.9798144,0.9658471,0.98496,0.1621332,0.1929288,0.2652232,0.0437963,0.5527832,0.9577902,0.4911201,4.8704724,5.507388,4.851444,0.0010065,0.0039214,0.9138562,0.9600511,0.0823189,0.0125608,0.6392098,0.769801,0.0173184,0.0152055,0.2558148,0.8645906,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,3.2968177
55,Str_g_9027,O=[N+]([O-])c1ncn(CCl)c1Sc1ncnc2nc[nH]c12,-2.7578583,1.6475608,0.5482055,0.0002503,0.0599676,0.0098077,0.0125571,0.016873,-5.3148856,5.4e-06,0.0262083,47.60451,1.2262938,43.95635,0.0409836,0.6096294,0.0908592,0.0573494,0.0185472,0.5930311,0.0090867,0.0611199,0.1394485,0.1350734,9.077471,0.7937884,0.0135571,0.9622261,0.9910944,0.9976172,0.9939303,0.1490839,0.8152524,0.1681031,0.1346915,0.55054,0.9370088,0.4194602,4.857109,4.9104195,4.0153675,0.0016149,0.0049363,0.8754523,0.9849958,0.0706013,0.0400717,0.8823997,0.8887174,0.1109764,0.2202798,0.3655652,0.9375817,[1*][H]>>[1*]Cl,[1*][H],[1*]Cl,left,3.3975117
56,Str_g_9029,Cn1c(F)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.7089348,1.6771938,0.5341347,5.85e-05,0.0140072,0.0129568,0.0058786,0.0034152,-4.908121,8.5e-06,0.0651022,69.184944,1.1488283,22.163635,0.0852917,0.8484754,0.0665956,0.0650138,0.0276758,0.7716208,0.0123031,0.0809594,0.1512288,0.2325082,8.233209,0.7173655,0.0130482,0.9378023,0.9855619,0.966262,0.9885581,0.3716799,0.432369,0.1859898,0.0081379,0.4976666,0.944576,0.6599466,4.803438,4.947591,5.0062895,0.0017118,0.0037142,0.8585095,0.9623178,0.0578973,0.0071263,0.4289776,0.565882,0.010705,0.0118041,0.2444558,0.8424652,[1*][H]>>[1*]F,[1*][H],[1*]F,left,3.4302576
57,Str_g_9029,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(F)c12,-2.2082877,1.0676597,-0.024356,0.0007634,0.0170196,0.0134906,0.0072401,0.0062158,-4.8321366,2.23e-05,0.4006118,39.022858,1.302429,53.372974,0.0363234,0.801928,0.0341966,0.0587554,0.0141421,0.7247309,0.0025859,0.1004615,0.0208652,0.0887976,9.101011,0.736542,0.0041633,0.9289044,0.9876111,0.9580759,0.1486573,0.5676283,0.1463898,0.7912806,0.0159885,0.1321138,0.8532625,0.3782619,4.7408357,4.5579815,3.7515717,0.0078817,0.0062732,0.4578586,0.9542598,0.1359833,0.0177216,0.9088788,0.6360941,0.0410109,0.0115652,0.347676,0.6936682,[1*][H]>>[1*]F,[1*][H],[1*]F,left,3.6070779
58,Str_g_9029,Cn1cnc([N+](=O)[O-])c1Sc1nc(F)nc2nc[nH]c12,-2.6938572,1.5942787,0.4283884,5.71e-05,0.0118386,0.0508172,0.0087961,0.0057906,-4.899423,1.11e-05,0.0737878,59.506046,1.4018711,26.452484,0.2451945,0.82961,0.2671782,0.0615759,0.0911402,0.2419374,0.0186594,0.0866063,0.270776,0.2007649,10.60467,0.7015639,0.0097773,0.9621553,0.9846954,0.9585554,0.987497,0.1824419,0.5348394,0.3917242,0.0103199,0.4502807,0.9522007,0.4430266,4.7934203,4.7083187,4.772599,0.0016914,0.00565,0.8836724,0.9649417,0.0520946,0.0080076,0.6733094,0.6660865,0.0122441,0.0186197,0.2740921,0.9237885,[1*][H]>>[1*]F,[1*][H],[1*]F,left,3.3956026
59,Str_g_9029,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(F)[nH]c12,-2.6714325,1.737776,0.5228076,9.25e-05,0.0017076,0.0251265,0.0099274,0.0051718,-4.777755,3.41e-05,0.1016033,50.288685,1.3414891,36.33805,0.0736803,0.9449304,0.1011929,0.0544335,0.0293474,0.1691824,0.0082581,0.1038398,0.0441742,0.1602795,9.544207,0.7112111,0.0131707,0.9510705,0.9895111,0.9567935,0.9723076,0.1796866,0.3029578,0.837246,0.0047755,0.3049114,0.9591835,0.3179328,4.774702,4.3687925,4.869796,0.0022343,0.0073592,0.6628246,0.9425665,0.0602598,0.0078052,0.5162078,0.6053392,0.0117473,0.0096253,0.2116309,0.8691084,[1*][H]>>[1*]F,[1*][H],[1*]F,left,3.3988367
60,Str_g_9029,O=[N+]([O-])c1ncn(CF)c1Sc1ncnc2nc[nH]c12,-2.7152638,1.3724439,0.4031202,0.0002166,0.0061214,0.0091445,0.2597739,0.1896634,-4.872217,8.5e-06,0.0270792,44.59029,1.1546208,47.187828,0.0259224,0.6966236,0.0693536,0.0559109,0.016943,0.548824,0.0072127,0.0613351,0.0925699,0.1303918,8.853038,0.7409385,0.0074396,0.94838,0.9898258,0.9894141,0.998431,0.8077802,0.5432902,0.0887863,0.0067479,0.1090634,0.9806201,0.3731786,4.853762,4.937851,4.362498,0.0031629,0.0037303,0.9067694,0.9766951,0.0643303,0.0207276,0.7492928,0.8307582,0.114137,0.1344882,0.2560755,0.9156812,[1*][H]>>[1*]F,[1*][H],[1*]F,left,3.4461409
61,Str_g_9031,Cn1c(N)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.8312545,0.8610612,0.3014424,0.0001476,0.9715599,0.0091691,0.0032786,0.0005277,-5.014501,4.2e-06,0.1399933,56.42465,1.1600397,46.920692,0.0673609,0.9103629,0.0539098,0.0644326,0.0124721,0.4316972,0.0193741,0.0954277,0.0777275,0.2302358,5.3730907,0.6622746,0.0198091,0.8646865,0.9863046,0.9750037,0.9641214,0.507012,0.1965592,0.1987174,0.0064467,0.5206985,0.9464856,0.4187207,4.7482405,4.6090584,4.2029395,0.0018488,0.002906,0.9293833,0.9535699,0.0844306,0.0059989,0.0707251,0.5463692,0.0219505,0.0094835,0.2870221,0.7137465,[1*][H]>>[1*]N,[1*][H],[1*]N,left,3.339004
62,Str_g_9031,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2ncn(N)c12,-2.2530098,0.6202392,0.0147208,0.0009489,0.0307481,0.0094986,0.0032328,0.000533,-5.53412,5.5e-06,0.3954309,38.868877,1.0981717,63.578133,0.0205714,0.6783888,0.0260278,0.0530232,0.0107846,0.5144142,0.0035137,0.0823705,0.0184499,0.064348,8.604907,0.7679703,0.0198957,0.8705952,0.9924424,0.9958288,0.0090947,0.2965161,0.1080733,0.8783135,0.0037937,0.1125146,0.4613316,0.3592977,4.683376,4.7154107,3.8373775,0.0059371,0.0042763,0.6280238,0.8997925,0.1709783,0.0088571,0.2101742,0.4123332,0.0082473,0.0082993,0.1840157,0.3480564,[1*][H]>>[1*]N,[1*][H],[1*]N,left,3.4408152
63,Str_g_9031,NCn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.285891,0.2567212,-0.3641109,0.0001873,0.972009,0.0212458,0.0102902,0.0168466,-5.5082707,2.7e-06,0.5388002,19.565023,0.8657862,73.905655,0.0179684,0.8281439,0.0291203,0.0518377,0.0096273,0.3743022,0.00539,0.0819076,0.048345,0.0898233,4.6161447,0.67037,0.017068,0.9138502,0.9878435,0.9861453,0.9672146,0.2273028,0.8747856,0.084379,0.0117998,0.1112214,0.9259921,0.416813,4.8483925,4.4988647,3.9557269,0.0022097,0.0035993,0.8126302,0.9610925,0.0460605,0.0122673,0.3155162,0.60001,0.0896477,0.0323475,0.186141,0.7649012,[1*][H]>>[1*]N,[1*][H],[1*]N,left,3.3946138
64,Str_g_9031,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc(N)[nH]c12,-2.589116,1.090563,0.1288347,0.0001728,0.2075482,0.0123416,0.0053621,0.0014563,-5.2331076,7.7e-06,0.1346705,37.984947,1.2644397,56.405285,0.0250076,0.9526373,0.0385072,0.0509556,0.0093153,0.0208825,0.0028788,0.0559043,0.0212857,0.066294,5.2660227,0.7257528,0.0120245,0.9089012,0.9945673,0.9509882,0.971084,0.1196972,0.1253269,0.7519942,0.0039013,0.3646566,0.9623814,0.2177134,4.69662,4.0948825,4.294674,0.0021983,0.0059972,0.8599867,0.9305406,0.1402398,0.0052869,0.1419413,0.6588782,0.0485546,0.0102163,0.285713,0.7766607,[1*][H]>>[1*]N,[1*][H],[1*]N,left,3.2723966
65,Str_g_9031,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2nc[nH]c12,-2.921248,0.7953618,0.2091506,0.0001538,0.9142531,0.0195533,0.0066552,0.0022497,-5.2072678,4.8e-06,0.1651541,45.76146,1.2812226,51.730698,0.0640131,0.8975785,0.1066009,0.0605775,0.0263548,0.110838,0.0145235,0.0591653,0.0920088,0.1321471,5.5449944,0.6652038,0.0122927,0.9315777,0.9918468,0.9453117,0.9772487,0.1354872,0.0935806,0.2539088,0.0058729,0.4239158,0.958019,0.2722061,4.707111,4.143776,4.1215763,0.0014126,0.0038812,0.9324031,0.9538431,0.0961571,0.007607,0.2331944,0.7095948,0.0381139,0.0117851,0.2988297,0.8046362,[1*][H]>>[1*]N,[1*][H],[1*]N,left,3.2611317
66,Str_g_9075,Cn1c(O)nc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.9477391,1.1407393,0.2168484,0.0004994,0.0584865,0.0091725,0.0050756,0.0050976,-5.1601067,4.1e-06,0.0220012,79.741776,1.2539153,16.877235,0.0210651,0.7875074,0.0157352,0.0496551,0.0081037,0.8060034,0.0071552,0.0824263,0.0278607,0.0844608,4.178715,0.7879112,0.0087241,0.887989,0.9943073,0.9748622,0.909234,0.0405354,0.0818288,0.4300248,0.0038467,0.2742812,0.946033,0.1136553,4.530292,4.1458654,4.189686,0.001025,0.0018335,0.9093505,0.9177458,0.0530163,0.0049621,0.0304119,0.4750893,0.0058,0.0066942,0.1979379,0.087096,[1*][H]>>[1*]O,[1*][H],[1*]O,left,3.4071147
67,Str_g_9075,O=[N+]([O-])c1ncn(CO)c1Sc1ncnc2nc[nH]c12,-2.242095,0.7521676,-0.3296494,0.0002546,0.015037,0.0253785,0.0184532,0.0913904,-5.0300813,4.9e-06,0.2922481,26.688961,0.9902033,64.15361,0.0137719,0.7524082,0.0266189,0.0549674,0.0078163,0.5852728,0.0034443,0.0564632,0.0456732,0.0923244,5.82508,0.7788948,0.0178136,0.9531627,0.9916562,0.9925828,0.9398149,0.0376815,0.8746169,0.1834489,0.0211483,0.8797382,0.9467112,0.3789116,4.552353,4.3411937,3.3398745,0.0015785,0.0039538,0.8292438,0.9758891,0.0723931,0.0192691,0.6033361,0.7522694,0.0432067,0.0562421,0.2143105,0.9127464,[1*][H]>>[1*]O,[1*][H],[1*]O,left,3.3456275
