mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
171,Str_g_9090,CCOc1ccc2c(cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c32)OCO4)c1OC,-4.2467866,2.5474164,3.835774,0.0165631,0.000191,0.0035235,0.0026921,0.001282,-4.815189,3.56e-05,0.0513288,94.638405,0.4511814,4.3971624,0.6856914,0.3954954,0.1840691,0.0851444,0.7060514,0.3203652,0.7146566,0.1436182,0.311225,0.0448867,3.3388371,0.2656007,0.1677989,0.2392032,0.9821015,0.896569,0.049966,0.3535264,0.6147059,0.930535,0.003564,0.2579809,0.9052459,0.5802588,3.5011337,4.8099856,4.8943324,0.025971,0.4585166,0.9799064,0.0440256,0.1868462,0.5713374,0.6275296,0.8744234,0.7229006,0.8038698,0.9422861,0.9627494,[1*][H]>>[1*]OCC,[1*][H],[1*]OCC,left,2.7059176
172,Str_g_11526,COc1cccc2c1cc([N+](=O)[O-])c1c(CC(=O)O)cc3c(c12)OCO3,-5.5514007,2.5114079,3.6204145,0.0005601,0.0004868,0.0033491,0.0015655,0.0020908,-4.668378,0.0001477,0.0543825,96.98499,0.3032434,3.6166255,0.9126069,0.3940435,0.2899822,0.2750662,0.6561386,0.9405277,0.7201182,0.2483052,0.7068114,0.0745826,10.823737,0.6926294,0.0180379,0.7704026,0.9629879,0.9445688,0.1516602,0.5812684,0.8868296,0.8965889,0.0078591,0.3598772,0.9054927,1.154096,4.022888,4.9747353,5.5428033,0.0087184,0.3111984,0.9541469,0.0460825,0.3268348,0.5846209,0.7686094,0.8534458,0.1719788,0.3198855,0.913534,0.9355778,[2*][1*]>>[1*]C[2*],[2*][1*],[1*]C[2*],left,2.666424
173,Str_g_8865,COc1c(C(C)=O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.146552,1.7368162,3.528432,0.0275947,0.0001819,0.0064349,0.0028357,0.0027367,-4.813516,3.56e-05,0.0440834,92.74555,0.7162126,7.024996,0.69002,0.3508914,0.1750502,0.0638229,0.6344034,0.2176124,0.6995264,0.1312904,0.3181844,0.0381415,1.804259,0.3445413,0.0655734,0.3494512,0.9844332,0.9256725,0.0513824,0.2563258,0.6889965,0.9267593,0.0037324,0.2834886,0.9173616,0.4661182,3.4482832,4.557398,4.7277865,0.0085576,0.2978002,0.9685236,0.0119885,0.2171612,0.4641382,0.4687226,0.7598537,0.6645766,0.7092719,0.9338157,0.9540059,[1*][H]>>[1*]C(C)=O,[1*][H],[1*]C(C)=O,left,2.7707322
174,Str_g_8975,COCCCOc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.536229,2.6823,3.862758,0.012296,0.0004539,0.001753,0.0044617,0.0067028,-4.7958026,5.04e-05,0.0361554,95.6702,0.4935234,3.4496691,0.7703626,0.3902286,0.1243812,0.0679861,0.6924495,0.1748325,0.7231806,0.1387838,0.3459148,0.0378972,5.956142,0.2478413,0.2297928,0.2016225,0.9833291,0.9520901,0.024119,0.166808,0.9216614,0.9265381,0.0038816,0.2417266,0.6466771,0.6318982,3.511076,4.70074,4.553746,0.0182129,0.4747958,0.9782076,0.0967096,0.2740568,0.3468061,0.8359337,0.9055272,0.410163,0.7999748,0.9406552,0.9682786,[1*][H]>>[1*]CCOC,[1*][H],[1*]CCOC,left,2.6792584
175,Str_g_9029,COc1ccc(F)c2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.4015427,2.0755918,3.9584167,0.0027663,0.000179,0.0040969,0.0023318,0.0021312,-4.761221,3.89e-05,0.0530738,94.98745,0.6242463,5.0023565,0.7315833,0.3226372,0.1692045,0.0679599,0.6879032,0.5327167,0.7230066,0.1420025,0.289399,0.0340373,2.899942,0.3555664,0.064756,0.8776602,0.9828745,0.9489898,0.1197562,0.499719,0.8142902,0.9459647,0.0119521,0.6537254,0.9351317,0.7026738,3.5739567,4.700381,5.364769,0.0097544,0.4365487,0.9701073,0.0155847,0.1586778,0.5194635,0.4166734,0.8512499,0.3660252,0.2827814,0.9299383,0.9543841,[1*][H]>>[1*]F,[1*][H],[1*]F,left,2.7549506
176,Str_g_9075,COc1cccc2c1c(O)c([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-3.871254,1.7233932,3.8853683,0.0071687,0.0001555,0.0069878,0.0028279,0.0018746,-4.993835,2.67e-05,0.0364378,94.68753,0.6366878,7.6018553,0.7077138,0.350736,0.1020444,0.0647936,0.7199652,0.4734706,0.7797926,0.1371764,0.1437325,0.0245254,2.3757248,0.6648702,0.0342895,0.4295534,0.9833196,0.55862,0.0680736,0.0347575,0.4860013,0.8891286,0.0044822,0.4923781,0.8419209,0.4897363,3.3487577,4.2363133,4.9189234,0.0049043,0.1608668,0.951607,0.0097199,0.197425,0.6698224,0.426609,0.825471,0.5612132,0.1736924,0.9297026,0.9600077,[1*][H]>>[1*]O,[1*][H],[1*]O,left,2.7475141
177,Str_g_11582,COc1cccc2c1cc([N+](=O)[O-])c1c(NC(=O)C(=O)O)cc3c(c12)OCO3,-5.0427117,2.144211,2.9804218,0.0026485,0.0025297,0.0051039,0.0054979,0.017527,-4.995625,3.82e-05,0.0180643,93.720604,0.585967,6.247236,0.8692815,0.2258842,0.1612522,0.0633409,0.5958931,0.7993787,0.7207249,0.1646133,0.3712992,0.021138,1.8162624,0.3338132,0.0568424,0.1748814,0.9833248,0.9455555,0.025436,0.1279273,0.8664485,0.9074782,0.004299,0.1291341,0.8352264,0.5612004,3.6740384,4.587798,4.7770457,0.0067822,0.4982786,0.9778796,0.0489755,0.1891842,0.5082084,0.6394103,0.8790022,0.6719187,0.677293,0.9544088,0.9628065,[2*][1*]>>[1*]NC([2*])=O,[2*][1*],[1*]NC([2*])=O,left,2.7190892
178,Str_g_8999,COCc1cc(OC)c2cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c3c2c1)OCO4,-4.451464,2.3380206,3.765535,0.0036335,0.0010447,0.0042003,0.0039599,0.0085974,-4.731828,2.52e-05,0.0266453,93.68033,0.8165903,6.6393404,0.661359,0.9040131,0.1015342,0.08523,0.5258391,0.1666816,0.6760708,0.1366144,0.1739781,0.0505535,4.5998178,0.3891275,0.0575696,0.3819629,0.9821174,0.8954066,0.0431396,0.3479211,0.8105762,0.9122942,0.0041477,0.1964242,0.7817686,0.4756934,3.553986,4.746668,4.717417,0.0150038,0.3049204,0.9701652,0.0510102,0.2419709,0.3636012,0.6369737,0.8477225,0.5022626,0.6795232,0.9438487,0.9679564,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,2.7714791
179,Str_g_11273,COCNC(=O)c1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.583401,1.8356388,2.8183348,0.0016955,0.0042632,0.0067443,0.0072411,0.3439701,-4.879358,2.89e-05,0.0279716,90.56886,1.0633875,5.404362,0.6229134,0.1949834,0.1010594,0.0578297,0.4621982,0.1116811,0.263128,0.1147932,0.2090975,0.0159818,3.2916365,0.3415733,0.1013964,0.1438509,0.9851959,0.9364075,0.0165336,0.0471204,0.8164058,0.9050574,0.0032473,0.1657934,0.4148289,0.4669514,3.4053175,4.499562,4.452255,0.0070622,0.4246372,0.9569942,0.0091028,0.2868243,0.2566908,0.1243722,0.8316478,0.1684495,0.2067673,0.8752939,0.9126255,[2*][1*]>>[1*]C(=O)NC[2*],[2*][1*],[1*]C(=O)NC[2*],left,2.8180085
180,origin,O=[N+]([O-])c1c2c(C(=O)O)cc3OCOc3c2c2c(c(OC)ccc2)c1,-4.16773,2.0478249,3.771757,0.0020004,0.0002464,0.0039037,0.002613,0.0023538,-4.839667,4.01e-05,0.0519772,95.07355,0.5171851,4.04421,0.818298,0.4058725,0.151896,0.0754391,0.6600126,0.4196596,0.7583456,0.143125,0.3209526,0.0387286,4.6075735,0.4604743,0.1256555,0.4543505,0.9838567,0.9595105,0.0371314,0.3878678,0.9041439,0.9348747,0.0082946,0.6934204,0.945543,0.5656488,3.5535307,4.6057205,4.711104,0.0072913,0.4372908,0.9773266,0.0181253,0.2504471,0.3172406,0.6119766,0.8722454,0.5536146,0.7180726,0.9366812,0.9467585,,,,,2.5801723
181,Str_g_5574,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)SCO3,-4.1195574,2.0685456,4.0881896,0.0012297,0.0007416,0.054967,0.002445,0.0524691,-4.881965,8.2e-06,0.0927385,97.94911,0.507918,2.2781363,0.8303205,0.30196,0.2164409,0.0671378,0.7324694,0.4748244,0.7479358,0.1429934,0.1686247,0.0335049,3.167791,0.5704427,0.051952,0.2661378,0.9901725,0.9724026,0.0429454,0.6084512,0.9247205,0.8469444,0.0125433,0.9294752,0.9563209,0.7206124,3.9348617,5.7671967,5.6255875,0.0191925,0.6706972,0.9798263,0.3338799,0.415908,0.5499025,0.8817982,0.9066334,0.6184357,0.7706754,0.9299619,0.963569,[1*]CO[2*]>>[1*]CS[2*],[1*]CO[2*],[1*]CS[2*],left,2.9958002
182,Str_g_7319,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)NCO3,-4.345264,1.9785368,3.8512003,0.0007133,0.0021289,0.0570971,0.0022348,0.0739054,-4.8615813,1.35e-05,0.0309306,94.61892,0.7559804,5.272847,0.8534974,0.6248847,0.1346272,0.0798725,0.6220889,0.5756182,0.3126799,0.1433099,0.0619443,0.022486,4.3041863,0.5802849,0.098545,0.4390036,0.9864427,0.9491341,0.036674,0.3127936,0.860944,0.9293191,0.0043279,0.644338,0.9360848,0.5486417,3.6580637,4.696676,4.580134,0.0059435,0.4724654,0.9686955,0.0042052,0.1493621,0.6334239,0.3255682,0.8188204,0.6018653,0.148906,0.8938053,0.8950113,[1*]NC[2*]>>[1*]OC[2*],[1*]NC[2*],[1*]OC[2*],right,2.9347031
183,Str_g_9029,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OF)cc3c(c12)OCO3,-6.373888,2.9425137,4.310076,0.3684922,8.22e-05,0.0031288,0.0078368,0.0039371,-4.698958,5.84e-05,0.0345739,94.84088,0.6541584,3.2958012,0.9579018,0.2743293,0.9619971,0.1193994,0.8930893,0.9239081,0.8004102,0.7637581,0.8301409,0.0663038,11.470443,0.206009,0.0328676,0.1849571,0.9345619,0.9615646,0.1629839,0.8440374,0.9594994,0.9207579,0.1047938,0.9344651,0.909515,1.8267395,4.541483,5.721054,6.3207965,0.0046097,0.5828484,0.9856601,0.5040818,0.2499764,0.7491206,0.7283334,0.9193139,0.8169354,0.8805535,0.9643596,0.9836535,[1*][H]>>[1*]F,[1*][H],[1*]F,left,2.8615372
184,Str_g_11554,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)N(C)OCO3,-4.3458405,2.008727,3.807388,0.0009069,0.0013409,0.0059285,0.0076242,0.2270803,-4.7633934,3.28e-05,0.037987,93.06331,1.0279537,6.3500867,0.6384932,0.791341,0.1154907,0.0925679,0.678572,0.4903343,0.3185138,0.1358437,0.1336544,0.0421043,4.94331,0.4631999,0.0765826,0.3105646,0.9876701,0.9714173,0.0306008,0.245265,0.8195086,0.9395308,0.0056562,0.5775712,0.9292082,0.6841947,3.749004,5.05239,4.598812,0.0086638,0.6424775,0.9778967,0.0605594,0.2881002,0.6115905,0.8601294,0.8728614,0.8003883,0.4392275,0.9267685,0.9639474,[2*][1*]>>[1*]N([2*])C,[2*][1*],[1*]N([2*])C,left,3.0515697
185,Str_g_8268,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)O[C@H](C)O3,-4.1903057,1.9219824,4.0317283,0.0227815,0.0001092,0.0039946,0.0008621,0.0007654,-5.037985,3.21e-05,0.0548019,93.465935,0.53062,5.7458887,0.6799379,0.6291634,0.1047172,0.1168781,0.628704,0.3893066,0.6639936,0.1367798,0.1009061,0.0678246,1.997696,0.555928,0.0965228,0.8166692,0.9869422,0.9919975,0.1352686,0.430596,0.7781674,0.9600559,0.0041707,0.4054342,0.9344922,0.5739288,3.584452,5.0708165,4.758933,0.5842542,0.4007619,0.9423497,0.022326,0.077477,0.0484318,0.0809517,0.67103,0.0709476,0.5910499,0.8516746,0.8654378,[1*]OC[2*]>>[1*]O[C@@H]([2*])C,[1*]OC[2*],[1*]O[C@@H]([2*])C,left,3.2829999
186,Str_g_8877,COc1c(C(N)=O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.3398976,1.3119727,2.7225714,0.0030559,0.0021557,0.0052286,0.0035434,0.0104507,-5.0199533,3.82e-05,0.0163827,92.33425,1.0460361,8.435975,0.6027868,0.3752568,0.0801745,0.0567965,0.4754738,0.1383904,0.6605732,0.112398,0.1745379,0.0199284,2.9162827,0.2771589,0.1818511,0.309381,0.9872501,0.9336194,0.0281833,0.2127182,0.4821978,0.9185921,0.0032053,0.0473037,0.7409732,0.4247636,3.1239152,3.9973197,4.1612644,0.007652,0.2011874,0.9661366,0.0063053,0.1513213,0.3386157,0.357619,0.8006028,0.3699166,0.3173969,0.9085681,0.9322851,[1*][H]>>[1*]C(N)=O,[1*][H],[1*]C(N)=O,left,2.7816041
187,Str_g_11659,COc1cccc2c1cc(S[N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.3014784,2.5123813,4.420066,0.0012699,0.0001276,0.0036243,0.0027259,0.1498378,-4.785825,1.73e-05,0.037559,96.674675,0.401587,2.3950293,0.7818096,0.3479932,0.2114816,0.0695856,0.7349239,0.3855513,0.7464188,0.136283,0.4870588,0.0396127,6.699262,0.3815418,0.1029446,0.504278,0.9884753,0.87387,0.0443313,0.2617691,0.7956813,0.914006,0.0099289,0.691808,0.9525045,0.8525715,3.622128,5.862114,5.3945065,0.0046402,0.3368853,0.9656397,0.2821962,0.3069457,0.024307,0.7079563,0.8367974,0.8181624,0.9756561,0.910271,0.9834646,[2*][1*]>>[1*]S[2*],[2*][1*],[1*]S[2*],left,3.0075876
188,Str_g_9032,COc1c(N(C)C)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.3467774,2.3802478,4.323842,0.0047261,0.0011627,0.0128434,0.0046156,0.0033005,-4.810118,4.25e-05,0.0312562,88.63329,0.94942,9.210402,0.7547448,0.5400478,0.1892463,0.1001348,0.6909292,0.2525038,0.7344326,0.1401019,0.2321813,0.0419704,6.0028005,0.3451641,0.1251156,0.407803,0.9839251,0.9513113,0.2081506,0.2439592,0.7154081,0.9160207,0.0043115,0.3448457,0.9532592,0.4853336,3.5680115,4.6443496,4.7910457,0.0196936,0.5822826,0.9840986,0.1589182,0.4451726,0.589599,0.6581415,0.8945047,0.8908951,0.8099431,0.9612802,0.9795005,[1*][H]>>[1*]N(C)C,[1*][H],[1*]N(C)C,left,2.8847958
189,Str_g_8933,COc1cc(CCC(=O)[O-])cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-3.7387052,0.5939894,2.054368,0.0032227,0.0001975,0.0058258,0.0042171,0.0171372,-4.887019,5.66e-05,0.0374748,96.10538,0.3418146,3.5582085,0.4683942,0.1585907,0.0586261,0.0570716,0.5647886,0.2158474,0.2583214,0.1101755,0.1611009,0.0131242,1.6361576,0.8490753,0.0241909,0.8746495,0.9834512,0.8884729,0.0491789,0.7518084,0.8554864,0.9105337,0.0035412,0.121224,0.3819527,0.3265844,3.5143263,4.5407534,4.589326,0.0110745,0.0995099,0.9439841,0.0107664,0.2870034,0.2811896,0.3782048,0.506822,0.0123929,0.1252104,0.7562686,0.8442547,[1*][H]>>[1*]CCC(=O)[O-],[1*][H],[1*]CCC(=O)[O-],left,3.1078577
190,Str_g_9050,COc1cccc2c1c(N=O)c([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.044906,1.4721401,3.3085527,0.0190765,4.34e-05,0.0077915,0.005935,0.3448037,-4.8367496,6.36e-05,0.0211275,92.664474,0.8973333,6.6540675,0.8436848,0.345352,0.15964,0.0921478,0.778094,0.8035064,0.7753668,0.1610349,0.1622285,0.0227362,2.2468019,0.6216804,0.016592,0.3823429,0.9833936,0.9622967,0.0711852,0.0579393,0.7461084,0.9333068,0.0213088,0.5590822,0.8312034,0.6049987,3.6197312,4.9155335,4.7299924,0.0049394,0.4491454,0.9594573,0.0317138,0.2396044,0.8176644,0.434937,0.8569485,0.8868467,0.3083098,0.9400873,0.9811866,[1*][H]>>[1*]N=O,[1*][H],[1*]N=O,left,2.9966872
191,Str_g_8803,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)c(Br)c3c(c12)OCO3,-4.14156,1.9430866,4.5267496,0.0203298,3.4e-05,0.0217836,0.0023674,0.0009288,-4.877999,1.98e-05,0.0588272,99.115845,0.5124176,1.6021646,0.6713648,0.2713833,0.1832331,0.069973,0.7563874,0.5953654,0.6329579,0.1439498,0.2914567,0.0252028,1.6256583,0.2897059,0.1243665,0.266233,0.9881637,0.9148201,0.0653926,0.1956906,0.8571917,0.9101357,0.0078054,0.6744491,0.9473837,0.6154012,3.5568268,4.7822433,5.1432786,0.0637835,0.158881,0.9719129,0.0102996,0.1348847,0.3253814,0.1735038,0.7693213,0.2330263,0.689683,0.9435179,0.9465866,[1*][H]>>[1*]Br,[1*][H],[1*]Br,left,2.888543
192,Str_g_5904,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)O[C@@H](C)O3,-4.4421716,1.9247369,3.9684956,0.0123324,0.0002062,0.0039098,0.0004149,0.0018769,-4.74604,2.35e-05,0.0759416,93.255135,0.4549692,7.126577,0.6456852,0.5471186,0.0942882,0.1602584,0.5898196,0.3707724,0.649835,0.1374411,0.0953124,0.0748162,2.5232654,0.5358906,0.0915681,0.8090033,0.9871131,0.9924555,0.2130429,0.3934381,0.7729246,0.9492115,0.0038848,0.4236496,0.933511,0.5692414,3.5780675,4.9088135,4.7918797,0.0943638,0.8027699,0.9577954,0.0468047,0.0988115,0.4937326,0.8265834,0.8505838,0.2503752,0.7224142,0.9081222,0.9371541,[1*]C[2*]>>[1*][C@H]([2*])C,[1*]C[2*],[1*][C@H]([2*])C,left,3.2829999
193,Str_g_11454,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCCCCCCO3,-4.404323,3.4912276,5.364359,0.0978701,0.0003307,0.0024214,0.0019166,0.0017564,-4.8122563,2.39e-05,0.0779296,97.17094,0.3019219,1.9714866,0.6111328,0.263428,0.3472709,0.0713918,0.7699541,0.5999489,0.608774,0.1474701,0.1532885,0.0262908,1.8181226,0.2652169,0.4229638,0.1228728,0.9804478,0.9395506,0.0416247,0.4050076,0.9413615,0.8595926,0.0036852,0.2452847,0.8622497,0.7454882,4.230422,5.5876446,4.9096007,0.4358541,0.6112322,0.9729617,0.7609334,0.2447176,0.314699,0.9172166,0.9027228,0.2217154,0.8462958,0.9272794,0.9671902,[2*][1*]>>[1*]CCCCC[2*],[2*][1*],[1*]CCCCC[2*],left,3.0781617
194,Str_g_8999,COCOC(=O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OC)cccc13)OCO2,-7.1433105,3.3364162,4.1090136,0.494179,0.0002549,0.0011439,0.0076542,0.0206339,-4.6522098,8.81e-05,0.0482635,92.314064,0.7432579,3.4708743,0.9559422,0.7148583,0.9579287,0.1575915,0.8880627,0.9003023,0.8754858,0.54585,0.8737658,0.1032453,12.131157,0.1600323,0.1752087,0.2224052,0.9234819,0.9412639,0.0322789,0.3301912,0.9514282,0.9289666,0.0435704,0.9176229,0.878769,1.9776198,4.3542056,5.0797806,6.2266583,0.0051939,0.5728973,0.9839357,0.1228775,0.2916908,0.7200766,0.2399437,0.8937067,0.8315244,0.8236857,0.9569568,0.9760913,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,2.7453351
195,Str_g_9050,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)ON=O)cc3c(c12)OCO3,-6.520473,2.3918161,3.5663753,0.7237386,8.08e-05,0.0052897,0.0737205,0.6526165,-4.636715,7.06e-05,0.0439115,94.12509,0.6818726,4.3935237,0.9612767,0.3160012,0.9661139,0.1069003,0.9006285,0.9376344,0.781303,0.8861628,0.8431039,0.0620565,10.808039,0.2615642,0.0123289,0.8159809,0.9538529,0.9766004,0.661029,0.8192662,0.9442555,0.9439822,0.0053613,0.6852678,0.894347,1.2471932,4.1999226,5.5004253,6.1591897,0.0044107,0.5247082,0.9863427,0.4804922,0.2643395,0.7258188,0.527448,0.9224354,0.8420731,0.8886099,0.9635245,0.985971,[1*][H]>>[1*]N=O,[1*][H],[1*]N=O,left,2.9521936
196,Str_g_11452,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)CCCCCCOCO3,-4.1920867,3.4477327,5.7946377,0.0272623,0.0005551,0.0017656,0.0034406,0.4154152,-4.759259,4.09e-05,0.0630304,98.5975,0.3166229,0.8497128,0.5190177,0.4671723,0.1788644,0.0716776,0.8039598,0.2935854,0.608676,0.1329116,0.1284412,0.0190879,2.6517467,0.2091658,0.2950442,0.1724773,0.9792669,0.9598004,0.0384433,0.5332887,0.9421146,0.8636349,0.0043601,0.4003866,0.9407017,0.8779212,4.664581,5.5723834,4.7591233,0.058866,0.3863172,0.9662519,0.4375362,0.4273756,0.5900008,0.9143442,0.8657904,0.1772331,0.7712396,0.9273327,0.9500068,[2*][1*]>>[1*]CCCCCC[2*],[2*][1*],[1*]CCCCCC[2*],left,3.1774117
197,Str_g_5885,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OOCCO3,-4.4303126,2.235318,3.728104,0.0053131,0.000296,0.0059533,0.0046318,0.0067171,-4.88783,2.78e-05,0.0394658,94.07155,0.4548938,7.172884,0.4999928,0.5657222,0.1219105,0.0659617,0.6715454,0.2875465,0.5712942,0.1457446,0.0844985,0.0390601,2.7369967,0.5698172,0.2840496,0.2863522,0.9834299,0.9365349,0.0625759,0.3482705,0.9317183,0.9034377,0.0042909,0.5877712,0.8762692,0.5270864,3.6231496,4.915989,4.6875415,0.1344377,0.5347938,0.9658884,0.5892284,0.1900536,0.4731109,0.9057869,0.905342,0.3577176,0.7871918,0.931396,0.9622267,[1*]C[2*]>>[1*]OCC[2*],[1*]C[2*],[1*]OCC[2*],left,2.9678015
198,Str_g_11337,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCOC3C,-4.216109,2.3078265,4.2059336,0.0010792,0.000459,0.0055089,0.0023187,0.0049921,-4.7523055,3.14e-05,0.0510512,95.34861,0.4785119,3.8871737,0.4040239,0.922015,0.104967,0.1349398,0.6198494,0.2657764,0.1076852,0.1332015,0.0863452,0.0672302,1.5487338,0.2198306,0.0928413,0.6716836,0.9851171,0.9677082,0.0586684,0.7894476,0.7825684,0.9307604,0.0033459,0.2287724,0.9352695,0.5976882,3.7283132,5.000317,4.877304,0.1165456,0.6541012,0.9686363,0.0864246,0.294424,0.5607982,0.8910168,0.876713,0.6924848,0.7901798,0.9304106,0.9557058,[2*][1*]>>[1*]C([2*])C,[2*][1*],[1*]C([2*])C,left,3.399914
199,Str_g_8999,COCc1c2c(c3c(c([N+](=O)[O-])cc4c(OC)cccc43)c1C(=O)O)OCO2,-4.2538085,2.1328726,3.556573,0.0060048,0.0005896,0.005308,0.004141,0.0022457,-4.830812,3.64e-05,0.022803,93.4816,0.7573468,5.2256017,0.6173234,0.8980135,0.1171044,0.0952574,0.6328971,0.2742232,0.6751557,0.1453689,0.266291,0.0372703,2.7821794,0.30209,0.1005299,0.44325,0.9880887,0.9416412,0.0709788,0.0605897,0.7052318,0.9463772,0.0035317,0.2245596,0.9061041,0.5169266,3.424404,4.4058905,4.486064,0.0140676,0.200179,0.9529516,0.0514357,0.1667093,0.6383488,0.1371323,0.8129732,0.1252531,0.3255078,0.9416905,0.9536679,[1*][H]>>[1*]COC,[1*][H],[1*]COC,left,2.9222726
200,Str_g_9075,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)OO)cc3c(c12)OCO3,-5.0819373,2.2315645,3.380464,0.061094,0.0004421,0.003903,0.0060999,0.0045139,-4.8271327,5.9e-05,0.0576049,93.649506,0.6698761,3.9052176,0.9580435,0.2759081,0.8626732,0.0888149,0.8151572,0.9312189,0.8378235,0.5095088,0.7619758,0.0432421,10.498273,0.3754032,0.0925925,0.3973208,0.9000587,0.9457353,0.037231,0.7031328,0.9514971,0.9262425,0.0408195,0.8880576,0.8836211,1.2972169,4.233122,5.137179,5.9726925,0.0039347,0.5942538,0.9846098,0.1925381,0.2658332,0.6897846,0.557859,0.8995599,0.8095426,0.8692224,0.9638986,0.9763302,[1*][H]>>[1*]O,[1*][H],[1*]O,left,2.793141
